open;high;low;close;volume;marketCap;timestamp
162.899373257;164.309446677;156.749744617;163.051182861;10657671161.82;17840465424.1492;"2020-01-24T00:00:00.000Z"
163.067289351;163.22722698;158.632477426;161.283936353;8256956801.64;17649296255.9479;"2020-01-25T00:00:00.000Z"
161.176822823;168.220317249;160.281126809;168.077100489;9261861589.62;18394952134.9465;"2020-01-26T00:00:00.000Z"
168.008857304;172.922913631;166.901097609;170.930890433;11004476145.22;18709615890.943;"2020-01-27T00:00:00.000Z"
170.88486291;176.370320541;170.738064574;176.370320541;11772875063.66;19307396128.3943;"2020-01-28T00:00:00.000Z"
176.347887584;178.842968644;175.050337929;175.050337929;10725267310.6;19165292202.1875;"2020-01-29T00:00:00.000Z"
174.917704987;186.260489829;172.374633859;184.690476436;12604789338.04;20223232963.5657;"2020-01-30T00:00:00.000Z"
184.736902227;185.405842386;176.29681703;180.160175239;11728616393.89;19729633077.607;"2020-01-31T00:00:00.000Z"
180.113770906;183.845555076;179.745185298;183.673947121;11569697182.49;20116913727.9509;"2020-02-01T00:00:00.000Z"
183.53250583;193.080396944;180.173943963;188.617538168;14054425388.91;20660936266.9287;"2020-02-02T00:00:00.000Z"
188.607413495;193.436888878;188.012688899;189.865063235;12392875241.4;20800183238.206;"2020-02-03T00:00:00.000Z"
189.861727725;191.111489369;185.403623948;189.250602393;11714191695.06;20735478719.6275;"2020-02-04T00:00:00.000Z"
189.299101593;206.804001224;188.752688155;204.230244698;14865434434.93;22379510312.3186;"2020-02-05T00:00:00.000Z"
204.129695369;214.597709717;201.90407252;212.339079745;16425589682.52;23270983771.9064;"2020-02-06T00:00:00.000Z"
212.315888796;223.14093027;212.304201429;222.72606629;16673443564.3;24412375481.5021;"2020-02-07T00:00:00.000Z"
222.510965248;226.588093396;215.386290214;223.146521744;16741203125.07;24461492838.843;"2020-02-08T00:00:00.000Z"
222.982234885;229.86424688;222.982234885;228.578569991;15031356241.5;25060056858.7598;"2020-02-09T00:00:00.000Z"
228.549129167;229.184608833;218.080052078;223.52269963;16210008511.5;24508831902.9171;"2020-02-10T00:00:00.000Z"
223.38493801;236.547127792;218.61761447;235.851199501;16964695963.49;25863852652.7983;"2020-02-11T00:00:00.000Z"
235.89821783;272.398840133;235.896275162;265.406126106;24545049385.87;29108513969.2886;"2020-02-12T00:00:00.000Z"
265.052689901;273.741056753;258.922506086;268.099256044;25801317504.31;29407537084.1234;"2020-02-13T00:00:00.000Z"
268.023276951;285.056420339;262.762512307;284.217509609;23558253462.75;31179427622.664;"2020-02-14T00:00:00.000Z"
284.561303249;287.123696828;264.27967198;264.728585265;23682452994.32;29045044403.4449;"2020-02-15T00:00:00.000Z"
264.904049173;272.88243386;242.484412312;259.894703492;25152366643.37;28518254585.3635;"2020-02-16T00:00:00.000Z"
259.890552078;266.871240875;244.335323068;266.363446303;26024080088.85;29231690264.404;"2020-02-17T00:00:00.000Z"
266.508806225;283.196145102;261.46388605;281.944579134;26511477187.14;30945457816.3784;"2020-02-18T00:00:00.000Z"
282.036283234;283.537934246;259.763962739;259.763962739;22679414412.72;28514562065.0578;"2020-02-19T00:00:00.000Z"
259.819864343;263.695400951;250.951261799;257.949455024;23229828870.12;28318879771.1218;"2020-02-20T00:00:00.000Z"
257.891124589;267.004846018;255.689093416;265.600612524;20867593292.24;29162464509.1563;"2020-02-21T00:00:00.000Z"
265.551572627;266.387191881;258.913135229;262.331720974;16906032861.61;28807130265.5221;"2020-02-22T00:00:00.000Z"
262.278398469;273.754156046;261.960509305;273.754156046;19585998813.87;30065188433.327;"2020-02-23T00:00:00.000Z"
273.705093013;275.539514719;259.625167292;265.216417336;22400845640.3;29131114036.5722;"2020-02-24T00:00:00.000Z"
265.283387365;265.431474789;246.858998262;247.817592279;21878882134.05;27223398194.7017;"2020-02-25T00:00:00.000Z"
247.740203914;249.649704471;221.26655528;225.680265514;26235617201.08;24794645345.3129;"2020-02-26T00:00:00.000Z"
225.687043551;237.228921201;212.664520176;226.753395276;25645522789.77;24915636230.767;"2020-02-27T00:00:00.000Z"
226.987608317;234.208941042;216.346202543;226.760501479;22563530559.1;24919509264.9173;"2020-02-28T00:00:00.000Z"
226.83344436;232.256629075;219.84851255;219.84851255;18181296376.35;24162913195.453;"2020-02-29T00:00:00.000Z"
219.752677765;226.677879726;214.130438219;218.970599927;18179807469.1;24069393931.8345;"2020-03-01T00:00:00.000Z"
218.711624433;232.81158033;217.284286992;230.569781825;20305587789.06;25347534007.3968;"2020-03-02T00:00:00.000Z"
230.523964194;232.325807587;221.732660902;224.479622332;19853178572.35;24681090482.5459;"2020-03-03T00:00:00.000Z"
224.565344516;228.040421197;222.088881473;224.517976367;16567075208.06;24688386921.3985;"2020-03-04T00:00:00.000Z"
224.641887879;234.364462456;224.641887879;229.26818886;18201291785.3;25213804821.1574;"2020-03-05T00:00:00.000Z"
229.168427287;243.554974181;228.743582094;243.525299741;19374772256.23;26785082138.7094;"2020-03-06T00:00:00.000Z"
243.750192697;249.978491516;237.551288703;237.853095033;19431652027.37;26164459703.9251;"2020-03-07T00:00:00.000Z"
237.780692824;237.780692824;200.602989381;200.689052256;21381823651.37;22079071206.5242;"2020-03-08T00:00:00.000Z"
201.318494784;207.451400445;192.269899128;201.986327111;23645428606.11;22224520905.918;"2020-03-09T00:00:00.000Z"
202.863957927;205.714251565;198.064497432;200.767247427;18344930072.19;22093126953.1259;"2020-03-10T00:00:00.000Z"
200.768029684;202.954304117;184.362157522;194.868528471;16984790291.26;21446678546.1607;"2020-03-11T00:00:00.000Z"
194.738916665;195.147941371;111.210712286;112.347123759;22134741654.73;12366138225.0849;"2020-03-12T00:00:00.000Z"
112.6899948;137.429536226;95.1843005183;133.201807239;27864623060.66;14663417618.4701;"2020-03-13T00:00:00.000Z"
133.582473071;134.48437219;122.414475368;123.306024593;12740784545.45;13575727274.8179;"2020-03-14T00:00:00.000Z"
123.24606626;132.24214741;121.853652559;125.214304313;12719251812.55;13787534423.1597;"2020-03-15T00:00:00.000Z"
124.996113298;124.996113298;105.171442924;110.605876012;15984904589.63;12180483052.6055;"2020-03-16T00:00:00.000Z"
110.406784983;118.988285212;110.406784983;113.942750228;12087490572.29;12549513954.4941;"2020-03-17T00:00:00.000Z"
113.857645886;116.021622003;111.743113757;114.842273039;11617854008.68;12650160817.9084;"2020-03-18T00:00:00.000Z"
114.839824562;140.527718816;114.732866412;136.593857971;16396753275.29;15048018840.04;"2020-03-19T00:00:00.000Z"
136.649279112;150.853809638;122.605660253;132.737170068;18960388062.17;14624949756.7366;"2020-03-20T00:00:00.000Z"
133.101765752;135.972415782;127.163757137;132.818707849;13684083307.75;14635764102.3456;"2020-03-21T00:00:00.000Z"
132.851142442;136.151645021;122.909336412;123.321147745;12497707223.58;13590860527.4882;"2020-03-22T00:00:00.000Z"
123.365981102;134.911612009;121.867883775;134.911612009;14149877968.15;14870079034.5566;"2020-03-23T00:00:00.000Z"
135.194133653;141.94853261;133.168776064;138.761445013;14609068673.49;15296295171.1995;"2020-03-24T00:00:00.000Z"
138.914967306;141.403786497;134.304231776;136.195892908;13433092919.86;15015344149.514;"2020-03-25T00:00:00.000Z"
136.190680372;138.830572735;134.886035886;138.361557339;11367261176.01;15255985585.5517;"2020-03-26T00:00:00.000Z"
138.369931635;139.902697099;133.937940192;133.937940192;11396286629.3;14770071749.7382;"2020-03-27T00:00:00.000Z"
134.032739614;134.032739614;126.962190407;130.986494884;12162403960.39;14446379742.8904;"2020-03-28T00:00:00.000Z"
131.015337153;131.174080408;125.450053646;125.583730441;9938133668.53;13852241607.2783;"2020-03-29T00:00:00.000Z"
125.577896504;133.91147088;125.289680097;132.904538063;11841123306.42;14661550830.5499;"2020-03-30T00:00:00.000Z"
132.820922397;134.274135643;131.652891555;133.593565057;11065246316.98;14739376437.832;"2020-03-31T00:00:00.000Z"
133.612324512;135.634552336;129.730944345;135.634552336;12456564434.67;14966424710.3319;"2020-04-01T00:00:00.000Z"
135.732172896;146.787092408;135.732172896;142.029147631;15322861686.06;15673960168.7607;"2020-04-02T00:00:00.000Z"
142.11045061;146.899878532;139.619379341;142.091309874;13184603401.92;15682757537.5282;"2020-04-03T00:00:00.000Z"
142.215184398;145.377306567;140.121829255;145.219384622;11946658256.7;16029973618.0818;"2020-04-04T00:00:00.000Z"
145.261015263;146.128521099;142.102077702;143.54664871;11280993590.85;15847283514.1155;"2020-04-05T00:00:00.000Z"
143.608209519;169.272648648;143.544606813;169.135884595;21636382525.1;18674571701.0477;"2020-04-06T00:00:00.000Z"
169.147453326;175.204131815;164.20331987;165.101942525;21659346091.32;18231455421.9281;"2020-04-07T00:00:00.000Z"
165.240328462;173.210270523;164.493198979;172.641733789;17063110836.15;19066388907.9858;"2020-04-08T00:00:00.000Z"
172.761267841;172.897784699;167.987114695;170.807147486;14901696210.11;18866106818.4971;"2020-04-09T00:00:00.000Z"
170.829264498;170.949774109;154.914474452;158.412448608;17980944615.71;17499250378.1532;"2020-04-10T00:00:00.000Z"
158.538984729;161.167573317;155.298342395;158.216023679;13555089447.11;17479687023.2083;"2020-04-11T00:00:00.000Z"
158.232394912;164.516947729;156.320508571;161.142420145;15123721385.94;17805206567.5855;"2020-04-12T00:00:00.000Z"
160.720665735;160.749700846;151.614491183;156.279549094;16465282132.79;17270031992.1863;"2020-04-13T00:00:00.000Z"
156.355952301;160.944273391;155.865939078;157.596395681;14723156630.06;17417697023.8275;"2020-04-14T00:00:00.000Z"
157.565643197;160.711126485;152.802835953;153.286892905;14171753736.53;16943501885.9061;"2020-04-15T00:00:00.000Z"
153.200417561;173.157275575;150.359424649;172.157382821;22910469235.6;19031693317.2915;"2020-04-16T00:00:00.000Z"
172.279425236;174.275902646;169.751566356;171.638582707;16714684265.88;18976660194.137;"2020-04-17T00:00:00.000Z"
171.618074875;187.940473093;171.618074875;186.914005844;20160323443;20668075856.6276;"2020-04-18T00:00:00.000Z"
186.861986935;188.098920658;180.120819808;181.614959142;19146038381.45;20084614446.186;"2020-04-19T00:00:00.000Z"
181.480229924;186.083543156;170.321271485;172.297157575;21266681335.16;19056520718.2587;"2020-04-20T00:00:00.000Z"
172.017710093;175.17845978;170.552841658;172.737700531;16458767984.09;19107591181.7675;"2020-04-21T00:00:00.000Z"
172.670390889;183.751005038;171.826599432;182.599574801;17994666394.65;20200984352.2299;"2020-04-22T00:00:00.000Z"
182.620173958;189.088865141;180.340651649;185.028670833;21275740032.23;20472236139.292;"2020-04-23T00:00:00.000Z"
185.222103347;190.210388159;185.222103347;189.236941873;16788555028.05;20940434736.6902;"2020-04-24T00:00:00.000Z"
189.207401976;196.792378168;188.459533591;195.515300681;18260969748.15;21637838416.5429;"2020-04-25T00:00:00.000Z"
195.413589078;199.344968717;194.768072729;197.317530184;18335367011.64;21839976556.7041;"2020-04-26T00:00:00.000Z"
197.475716201;199.552798089;193.454161044;197.2247212;18670194594.83;21832392036.1099;"2020-04-27T00:00:00.000Z"
197.27351176;198.786551759;194.849425704;198.415382994;18217507467.02;21966890356.533;"2020-04-28T00:00:00.000Z"
198.465191822;218.454630785;198.124507757;216.968223855;26397548759.26;24023887081.339;"2020-04-29T00:00:00.000Z"
216.909133825;227.529689912;206.436924411;207.602055895;28089191904;22989647064.8035;"2020-04-30T00:00:00.000Z"
207.901731105;217.628019939;207.780886804;214.219106382;20816320833.53;23725367639.1752;"2020-05-01T00:00:00.000Z"
214.230087793;215.847533858;212.878670701;215.32538422;18260876092.17;23850828458.5514;"2020-05-02T00:00:00.000Z"
215.352072089;219.270867579;208.692373475;210.93315693;20469034664.13;23367177866.6255;"2020-05-03T00:00:00.000Z"
210.89085707;211.828387957;199.047730971;208.174010942;22602446421.77;23064379025.3469;"2020-05-04T00:00:00.000Z"
208.013004654;211.778624741;204.031129918;206.774404531;19004689099.18;22912129590.4613;"2020-05-05T00:00:00.000Z"
206.481357853;211.534622578;204.040878521;204.055782253;20343543799.04;22613632877.0933;"2020-05-06T00:00:00.000Z"
203.912850387;214.392466787;202.074837325;212.289405787;23594744655.39;23528981906.0044;"2020-05-07T00:00:00.000Z"
212.198234909;216.32768868;208.830737701;212.991579806;20445139356.33;23609735113.4268;"2020-05-08T00:00:00.000Z"
213.142172406;214.739125935;209.071520041;211.600123566;18950547549.21;23458353557.9526;"2020-05-09T00:00:00.000Z"
211.552192534;211.552192534;182.711162897;188.599570436;25211575192.67;20911059577.7407;"2020-05-10T00:00:00.000Z"
188.632189899;191.362328624;180.718334193;185.91283695;20054601646.79;20615704448.6711;"2020-05-11T00:00:00.000Z"
185.877340106;191.60134408;185.701797601;189.312502269;15899726283.76;20995260628.8043;"2020-05-12T00:00:00.000Z"
189.374105563;200.197322877;189.127706393;199.193283428;17054662288.59;22093789228.1416;"2020-05-13T00:00:00.000Z"
198.891506002;204.117601145;196.868814552;202.949100772;20150524860.65;22513148758.7409;"2020-05-14T00:00:00.000Z"
202.955396986;203.566393272;193.75567763;195.622658341;16602342092.13;21703086884.9707;"2020-05-15T00:00:00.000Z"
195.613392471;202.771197451;194.501589623;200.677118596;15379081644.71;22266558227.0629;"2020-05-16T00:00:00.000Z"
200.608866827;209.160936215;200.102801245;207.158694333;15470397302.69;22988575488.4967;"2020-05-17T00:00:00.000Z"
207.179785914;215.908468738;207.109063807;214.525055208;17411566927.5;23808928396.2325;"2020-05-18T00:00:00.000Z"
214.604940045;214.604940045;210.143052695;213.451110911;14346192778.71;23692625223.663;"2020-05-19T00:00:00.000Z"
213.446235987;214.716819768;207.975820963;210.096735593;12730175510.56;23323160696.2645;"2020-05-20T00:00:00.000Z"
210.12915146;211.625181218;193.346429346;199.883605552;13308321228.85;22192109649.8768;"2020-05-21T00:00:00.000Z"
199.837116422;208.591539834;198.040861331;207.169194624;12041592113.6;23003786384.6735;"2020-05-22T00:00:00.000Z"
207.194488408;210.386456132;205.294214505;208.694402844;10665476767.64;23176030658.6082;"2020-05-23T00:00:00.000Z"
208.716063355;210.595083828;202.370350969;202.370350969;11833299571.97;22476471749.8903;"2020-05-24T00:00:00.000Z"
201.982647752;206.361444588;200.667550196;205.319750096;10415044123.56;22806813422.533;"2020-05-25T00:00:00.000Z"
205.259562478;205.75254632;200.26427483;201.902309998;10159741290.35;22429962991.4266;"2020-05-26T00:00:00.000Z"
201.893006735;208.863429364;201.785061228;208.863429364;10631034756.45;23206144127.4458;"2020-05-27T00:00:00.000Z"
208.885433297;220.27650712;206.242668195;219.840431324;12212469603.99;24428738046.939;"2020-05-28T00:00:00.000Z"
219.925055212;224.216876901;218.238049131;220.675124275;12265816557.43;24524484269.4994;"2020-05-29T00:00:00.000Z"
220.717210701;243.943144477;218.744454287;242.345590189;15027397866.51;26936114603.8668;"2020-05-30T00:00:00.000Z"
242.351384355;244.045261307;230.052831272;230.975700856;12234904813.34;25675542328.5429;"2020-05-31T00:00:00.000Z"
230.860252561;248.236274869;230.488045872;246.991760327;13951727936.45;27459257209.3334;"2020-06-01T00:00:00.000Z"
246.828193218;252.222002825;233.225299421;237.219061533;13782107566.71;26376031889.8962;"2020-06-02T00:00:00.000Z"
237.395211559;244.179324047;235.464454028;244.179324047;9861760817.13;27153238868.036;"2020-06-03T00:00:00.000Z"
244.10528023;245.928972375;236.765302945;244.426387575;10170414303.53;27184018611.4984;"2020-06-04T00:00:00.000Z"
244.349586587;247.329502999;240.682050877;241.221991758;9293963913.73;26830954614.3278;"2020-06-05T00:00:00.000Z"
241.201353987;245.981041604;239.724539985;241.931320121;8114873844.8;26913140925.0525;"2020-06-06T00:00:00.000Z"
241.90807498;245.435253962;236.325258653;245.167259144;9544883157.42;27276459502.3961;"2020-06-07T00:00:00.000Z"
245.178572826;246.644197314;241.542183588;246.309898559;8076783298.95;27406923225.6;"2020-06-08T00:00:00.000Z"
246.175024993;248.342438256;242.33854616;244.911453825;8446545787.73;27254678255.1854;"2020-06-09T00:00:00.000Z"
244.822073866;248.651155311;242.819746702;247.444943732;8792990205.55;27539945413.3418;"2020-06-10T00:00:00.000Z"
247.548531685;249.888304723;229.942972879;231.702669421;12356528860.48;25791024830.9758;"2020-06-11T00:00:00.000Z"
231.625462209;239.354687088;229.64505836;237.493210284;8868955009.12;26438827419.6395;"2020-06-12T00:00:00.000Z"
237.544621049;239.193096518;235.889680148;238.908842797;7141624979.75;26599679550.2949;"2020-06-13T00:00:00.000Z"
238.968186749;239.101452677;232.958196278;234.114695213;7439385176.17;26069111857.0612;"2020-06-14T00:00:00.000Z"
234.058302429;234.237839308;221.241757979;229.928901759;10536099884.12;25606145743.4091;"2020-06-15T00:00:00.000Z"
229.762304793;236.394304557;228.42614419;234.416174104;7965648016.42;26109047391.7202;"2020-06-16T00:00:00.000Z"
234.492376957;235.954054715;229.341639057;233.028279483;7701391591.87;25957610763.5026;"2020-06-17T00:00:00.000Z"
232.898689885;234.570646887;228.951434888;232.101162633;6713800871.61;25857495154.9566;"2020-06-18T00:00:00.000Z"
231.954971097;232.154108026;226.795185699;227.138289785;6946372589.53;25307718819.0129;"2020-06-19T00:00:00.000Z"
226.976368973;231.449016971;226.640630794;229.274256792;6252830565.73;25548837121.2462;"2020-06-20T00:00:00.000Z"
229.216141181;232.358948742;228.492993509;228.989820504;5600408177.54;25520273836.841;"2020-06-21T00:00:00.000Z"
229.003374761;243.776019799;228.934740044;242.53319314;9079586552.42;27032930743.0122;"2020-06-22T00:00:00.000Z"
242.537021612;244.864415389;239.759728576;244.142144306;6624530348.24;27215606543.0927;"2020-06-23T00:00:00.000Z"
244.185921342;248.508019638;232.807733505;235.772462091;8815030024.65;26285822239.1477;"2020-06-24T00:00:00.000Z"
235.702845657;236.053405848;230.296595306;232.944486695;7010426122.5;25973707946.1754;"2020-06-25T00:00:00.000Z"
232.877481261;233.901927687;229.259464607;229.66803925;7187490225.51;25611500297.1459;"2020-06-26T00:00:00.000Z"
229.631491261;232.493416655;220.564568586;222.959785939;6918380954.97;24866429444.8032;"2020-06-27T00:00:00.000Z"
222.914486366;228.598289382;219.472677862;225.347168434;6205925718.19;25135786985.5184;"2020-06-28T00:00:00.000Z"
225.361436367;229.90320674;222.254997097;228.194866701;6726164653.26;25456513994.3261;"2020-06-29T00:00:00.000Z"
227.968423935;229.476811973;224.815178416;226.314997358;6094093001.39;25249913730.1826;"2020-06-30T00:00:00.000Z"
